,CompanyName,Industry,Locations,LocationCount,Rating,InterviewCount,Reviews
5460,Godrej Capital,Financial Services , Mumbai ,26,209.0,13,
5461,Talentica Software,IT Services & Consulting , Pune ,5,190.0,52,
5462,Experion Developers,Real Estate , Gurugram ,9,190.0,5,
5463,Apps Associates,IT Services & Consulting , Hyderabad ,6,190.0,12,
5464,AXIS Solutions,Industrial Automation , Hyderabad ,17,190.0,14,
5465,Motorola Solutions,Telecom , Bengaluru ,24,190.0,32,
5466,Centillion Solutions and Services,IT Services & Consulting , Bengaluru ,70,190.0,7,
5467,Monocept,Software Product , Hyderabad ,5,189.0,26,
5468,Cosmos Impex,Industrial Machinery , Vadodara ,20,189.0,19,
5469,Alp Nishikawa,Auto Components , Gurugram ,12,189.0,8,
5470,Epitome Components,Electrical Equipment , Ahilyanagar ,10,189.0,14,
5471,Redington Group,IT Services & Consulting , Chennai ,19,189.0,9,
5472,Ruby General Hospital,Healthcare , Kolkata ,6,189.0,9,
5473,Tonglit Autogistic,Logistics , Chennai ,14,190.0,18,
5474,AB Mauri India,Food Processing , Bengaluru ,31,190.0,9,
5475,Karuna Greentech,Electrical Equipment , Kolkata ,17,189.0,2,
5476,Vivimed Labs,Chemicals , Hyderabad ,12,189.0,9,
5477,Sahyadri Industries,Building Material , Pune ,27,189.0,13,
5478,Txd (india) Technology,Electronics Manufacturing , Rewari ,12,189.0,16,
5479,Code Brew Labs,IT Services & Consulting , Chandigarh ,5,189.0,16,
5480,Marathon Electric India,Electrical Equipment , Faridabad ,12,189.0,11,
5481,Vandana Global,Iron & Steel , Raipur ,5,189.0,17,
5482,EDR Continuous Information,IT Services & Consulting , Chennai ,2,191.0,11,
5483,Shipco It,IT Services & Consulting , Pune ,4,189.0,15,
5484,Epson,IT Services & Consulting , Bengaluru ,52,189.0,7,
5485,Clean Science And Technology,Chemicals , Pune ,5,189.0,10,
5486,Advids,Marketing & Advertising , Pune ,12,189.0,14,
5487,Liebherr Appliances India,Industrial Machinery , Chhatrapati Sambhajinagar ,33,189.0,11,
5488,Osam Dairy,Agriculture , Ranchi ,19,189.0,9,
5489,Tirupati Medicare,Pharma , Paonta Sahib ,14,189.0,9,
5490,HeyCoach,Education & Training , Bengaluru ,7,189.0,25,
5491,The Chennai Silks,Fashion & Textile , Coimbatore ,21,189.0,9,
5492,VAYA Finserv,Financial Services , Hyderabad ,48,188.0,11,
5493,Neosym Industry,Auto Components , Pune ,8,188.0,12,
5494,Reventics,Healthcare , Hyderabad ,1,188.0,16,
5495,Nyx-medical Solutions,Analytics & KPO , Bengaluru ,7,197.0,15,
5496,Expeditors International,Logistics , Chennai ,21,188.0,13,
5497,Deutsche Telekom Digital Labs,Software Product , Gurugram ,5,199.0,36,
5498,Iron Systems,Hardware & Networking , Noida ,11,188.0,21,
5499,One Point Solutions,,-1,-1,188.0,9,
5500,Flender,Industrial Machinery , Chennai ,5,189.0,15,
5501,NMDC Steels,Iron & Steel , Jagdalpur ,17,189.0,9,
5502,DSM Infocom,IT Services & Consulting , Mumbai ,38,188.0,6,
5503,Bullmen Realty,Real Estate , Noida ,13,188.0,19,
5504,Jayanita Exports,Furniture & Furnishing , Greater Noida ,11,188.0,19,
5505,Repro India,FMCG , Mumbai ,15,188.0,15,
5506,Arabtec Construction,Engineering & Construction , New Delhi ,13,187.0,4,
5507,Krishi Rasayan Exports,Import & Export , Ankleshwar ,39,188.0,11,
5508,Sheth Creators,Real Estate , Mumbai ,3,189.0,9,
5509,Green Gene Enviro Protection And Infrastructure,Waste Management , Faridabad ,27,188.0,9,
5510,The Souled Store,Fashion & Textile , Mumbai ,19,188.0,14,
5511,Gulf Asia Contracting,Engineering & Construction , Chennai ,21,188.0,11,
5512,Toto India Industries,Building Material , Vadodara ,15,188.0,8,
5513,Zydus Pharma,Pharma , Ahmedabad ,40,188.0,13,
5514,CENTRUM HOUSING FINANCE,Financial Services , Mumbai ,66,189.0,4,
5515,NIMS University,Education & Training , Jaipur ,14,188.0,14,
5516,J Mitra And Co,Medical Equipment , New Delhi ,22,188.0,18,
5517,Hoonartek,IT Services & Consulting , Pune ,7,188.0,17,
5518,Ministry of Home Affairs,Government , New Delhi ,30,188.0,7,
5519,Century Rayon,Fashion & Textile , Mumbai ,8,132.0,8,
5520,Raheja Universal,Real Estate , Mumbai ,5,132.0,12,
5521,Amalgamated Plantations,Beverage , Kolkata ,20,132.0,11,
5522,Dachser,Logistics , Mumbai ,17,132.0,3,
5523,Choice Equity Broking,Financial Services , Mumbai ,35,132.0,6,
5524,Ace Creative Learning,Design , Bengaluru ,15,132.0,6,
5525,ERA's Lucknow Medical College & Hospital,Education & Training , Lucknow ,3,132.0,12,
5526,EKA Mobility,,-1,-1,143.0,9,
5527,Smiths Detection,Defence & Aerospace , Bengaluru ,11,132.0,14,
5528,Heranba Industries,Agro Chemicals , Vapi ,21,138.0,8,
5529,Nesto Hypermarket,,-1,-1,132.0,11,
5530,Progcap,Financial Services , New Delhi ,16,132.0,10,
5531,Dexian India Technologies,IT Services & Consulting , Chennai ,7,132.0,23,
5532,HPI Limited,Internet , Bengaluru ,12,132.0,12,
5533,Emrill Services LLC,Facility Management Services , Dubai ,9,132.0,7,
5534,Ramdev Food Products,Food Processing , Ahmedabad ,20,132.0,7,
5535,Daicel Chiral Technologies,Pharma , Hyderabad ,2,132.0,1,
5536,ARDEE INDUSTRIES LIMITED,Metals & Mining , New Delhi ,12,133.0,27,
5537,Sigma,Pharma , Pune ,35,131.0,11,
5538,Shilpa Steel and Power,Iron & Steel , Nagpur ,4,131.0,3,
5539,"MAT Holdings, Inc",,-1,-1,131.0,9,
5540,HexaView Technologies,IT Services & Consulting , Noida ,5,131.0,21,
5541,Camp K-12,EdTech , Gurgaon / Gurugram ,5,131.0,8,
5542,Vedang Radio Technology,Telecom , Mumbai ,22,131.0,4,
5543,Securonix,Internet , Bangalore / Bengaluru ,3,131.0,16,
5544,DSM,Chemicals , Hyderabad ,25,131.0,4,
5545,Idea Infinity IT Solutions,IT Services & Consulting , Bengaluru ,13,131.0,12,
5546,Hawa Valves,Oil & Gas , Mumbai ,7,131.0,8,
5547,Phoenix Marketcity,Retail , Mumbai ,10,131.0,5,
5548,Real Ispat & Power,Power , Raipur ,9,131.0,11,
5549,ITL Industries,Industrial Machinery , Indore ,13,131.0,5,
5550,Basix,Financial Services , Hyderabad ,64,131.0,7,
5551,Multi Mantech International,Engineering & Construction , Ahmedabad ,27,131.0,7,
5552,West Bengal Power Development Corporation,Power , Kolkata ,13,131.0,5,
5553,Cascade Revenue Management,IT Services & Consulting , Kochi ,7,131.0,5,
5554,Spykar Lifestyles,Fashion & Textile , Mumbai ,35,131.0,7,
5555,IJM (India) Infrastructure,Engineering & Construction , Hyderabad ,13,131.0,7,
5556,Hansa Research Group,Analytics & KPO , Mumbai ,18,131.0,4,
5557,Al Fara'a Group,Engineering & Construction , Mumbai ,11,131.0,2,
5558,Urbanpro,EdTech , Bengaluru ,22,131.0,10,
5559,Electrostar Electronics,,-1,-1,131.0,5,
5560,Envision Overseas Education Consultants,,-1,-1,131.0,67,
5561,Mas Rural Housing Mortgage Finance,Financial Services , Ahmedabad ,42,131.0,6,
5562,Data Template Infotech,IT Services & Consulting , Bengaluru ,4,131.0,14,
5563,Zaggle Prepaid Ocean Services,FinTech , Hyderabad ,6,131.0,18,
5564,Total Shipping & Logistics,Logistics , Mumbai ,33,131.0,11,
5565,Sandvik Coromant,Industrial Machinery , Pune ,9,131.0,8,
5566,PCS-Global,Education & Training , Kolkata ,8,131.0,19,
5567,Mitel,Telecom , Bengaluru ,8,131.0,18,
5568,Rinac India Limited,Engineering & Construction , Bengaluru ,18,131.0,6,
5569,Walko Qsr Company,FMCG , Pune ,20,131.0,7,
5570,Chalo,Internet , Mumbai ,24,131.0,19,
5571,Jss Pro Services,Financial Services , Hyderabad ,5,132.0,14,
5572,Shri Ram Murti Smarak Institute of Medical Sciences,Education & Training , Bareilly ,4,132.0,7,
5573,Secure Network Solutions,IT Services & Consulting , Chennai ,11,131.0,10,
5574,Bimbo Bakeries India,FMCG , New Delhi ,14,131.0,11,
5575,Unique Measurement Service,Auto Components , Chennai ,9,131.0,67,
5576,Cognifyz Technologies,,-1,-1,131.0,10,
5577,CSL Finance,Financial Services , New Delhi ,27,131.0,13,
5578,Sugam Homes,Real Estate , Kolkata ,2,131.0,23,
5579,CASHe,Financial Services , Mumbai ,5,131.0,11,
5580,Akrivia Automation,IT Services & Consulting , Visakhapatnam ,4,132.0,5,
5581,ESIC Medical College and Hospital,Education & Training , New Delhi ,19,131.0,5,
5582,Signity Software Solutions,IT Services & Consulting , Chandigarh ,3,131.0,5,
5583,Perennial Systems,IT Services & Consulting , Pune ,1,131.0,24,
5584,Accumax,Biotechnology , Ahmedabad ,7,131.0,6,
5585,Nuvento Systems,IT Services & Consulting , Kochi ,11,131.0,14,
5586,V.Ships,Ports & Shipping , Mumbai ,11,131.0,11,
5587,Tecnics Integration Technologies,Software Product , Hyderabad ,4,131.0,10,
5588,Akshayakalpa,Internet , Bengaluru ,12,131.0,13,
5589,Allzone Management Solutions,Analytics & KPO , Chennai ,5,131.0,8,
5590,Rigved Technologies,Emerging Technologies , Mumbai ,9,131.0,27,
5591,Capline Services,Healthcare , Noida ,4,131.0,14,
5592,GIC Housing Finance,NBFC , Mumbai ,31,131.0,12,
5593,Obeetee,Fashion & Textile , Panipat ,11,131.0,9,
5594,Centurion University of Technology and Management,Education & Training , Bhubaneswar ,15,131.0,9,
5595,J. M. Mhatre Infra,Engineering & Construction , Navi Mumbai ,16,130.0,1,
5596,Global Cloud Xchange,Telecom , Mumbai ,6,130.0,6,
5597,Aqua Group,Industrial Machinery , Coimbatore ,15,130.0,1,
5598,V-ensure Pharma Technologies,Pharma , Mumbai ,6,130.0,5,
5599,PSG Hospitals,Healthcare , Coimbatore ,5,130.0,6,
5600,Unique Infra Engineering India Private Limited,Engineering & Construction , Lucknow ,25,130.0,12,
5601,Xihi Technology,Electronics Manufacturing , Noida ,5,130.0,12,
5602,Unified Infotech,IT Services & Consulting , Kolkata ,2,130.0,25,
5603,Yasho Industries Limited,Chemicals , Vapi ,7,130.0,13,
5604,Just Dogs,Internet , Ahmedabad ,14,130.0,20,
5605,A.P.Securitas,Law Enforcement & Security , New Delhi ,33,131.0,5,
5606,Tradologie.com,Internet , Noida ,3,130.0,21,
5607,Gamma Process Hub,BPO , Hyderabad / Secunderabad ,6,130.0,5,
5608,TalentSprint,,-1,-1,130.0,7,
5609,Hungama,Internet , Mumbai ,8,130.0,7,
5610,Protiviti Consulting,Management Consulting , Gurugram ,12,130.0,12,
5611,Adani Road Transport,,-1,-1,130.0,4,
5612,Reliable Business Solutions & Services,BPO , Mumbai ,8,130.0,1,
5613,SMARTe,IT Services & Consulting , Mumbai ,7,130.0,11,
5614,Tirupati Life Sciences,Pharma , Paonta Sahib ,8,130.0,6,
5615,Pride Purple Group,Real Estate , Pune ,3,130.0,7,
5616,Sourcedesk Global,IT Services & Consulting , Kolkata ,2,130.0,8,
5617,Mittsure Technologies,Education & Training , Jaipur ,28,130.0,7,
5618,Spectra Technovision India,Electronics Manufacturing , Ahmedabad ,13,130.0,11,
5619,MoEngage,Emerging Technologies , Bengaluru ,7,130.0,31,
5620,Sumitomo Mitsui Banking Corporation,Financial Services , New Delhi ,7,130.0,17,
5621,Ardom Towergen,Telecom , Gurugram ,18,128.0,7,
5622,Blue Jet Healthcare,Chemicals , Mumbai ,5,130.0,10,
5623,R.K. Group,Real Estate , Bengaluru ,35,130.0,6,
5624,Dulux,Building Material , Mumbai ,65,130.0,6,
5625,SANY Group,Industrial Machinery , Pune ,25,130.0,13,
5626,Narayana Superspeciality Hospital,Healthcare , Kolkata ,12,130.0,8,
5627,D Light Energy,Waste Management , Gurugram ,34,130.0,3,
5628,OVT India,Electrical Equipment , Noida ,6,130.0,14,
5629,Ocean Life Spaces,Engineering & Construction , Chennai ,6,130.0,7,
5630,Publicis Global Delivery,Media & Entertainment , Gurugram ,10,130.0,21,
5631,Snowcem Paints,Building Material , Mumbai ,32,130.0,7,
5632,Jupiter Wagons,Railways , Kolkata ,10,137.0,6,
5633,MTX Group,,-1,-1,133.0,28,
5634,V S International,Pharma , Daman & Diu ,12,130.0,9,
5635,Blackstone Center of Excellence,,-1,-1,130.0,11,
5636,Dream11,Internet , Mumbai ,7,130.0,40,
5637,Foxlink India Electric,Electronics Manufacturing , Tirupati ,12,130.0,12,
5638,Enkei Wheels India,Auto Components , Pune ,4,130.0,8,
5639,Arihant Capital Markets,Financial Services , Indore ,18,130.0,8,
5640,Sterling Manufacturing Company,,-1,-1,130.0,7,
5641,Connect India E Commerce Services,Logistics , Bengaluru ,38,130.0,7,
5642,Abs Fujitsu General,Engineering & Construction , Hyderabad ,14,130.0,8,
5643,Fragma Data Systems,IT Services & Consulting , Bengaluru ,4,130.0,14,
5644,Nucot,Recruitment , Bengaluru ,1,130.0,7,
5645,Sanzyme,Biotechnology , Hyderabad ,15,130.0,8,
5646,Omega Hospitals,Healthcare , Hyderabad ,13,129.0,5,
5647,Indo-Tibetan Border Police,Government , New Delhi ,34,129.0,2,
5648,The West Coast Paper Mills,Pulp & Paper , Dandeli ,10,129.0,4,
5649,Marquistech,,-1,-1,129.0,8,
5650,M3bi,IT Services & Consulting , Hyderabad ,7,129.0,9,
5651,YCH Logistics,Logistics , Chennai ,20,131.0,13,
5652,Superon Schweisstechnik India,Electronics Manufacturing , Gurgaon / Gurugram ,12,129.0,4,
5653,Ferromatik Milacron,Industrial Machinery , Ahmedabad ,8,129.0,8,
5654,Devgiri Forgings,Industrial Machinery , Chhatrapati Sambhajinagar ,8,129.0,5,
5655,Idom,Engineering & Construction , New Delhi ,4,129.0,13,
5656,Kusalava International,Industrial Machinery , Vijayawada ,9,129.0,6,
5657,Mizuho Bank,Banking , Mumbai ,9,129.0,13,
5658,Nxtgen Datacenter Cloud Technologies,IT Services & Consulting , Bengaluru ,6,129.0,10,
5659,ImagicaaWorld Entertainment Limited,Events , Mumbai ,9,129.0,3,
5660,Anik Milk Products,,-1,-1,129.0,14,
5661,HashCash Consultants,Software Product , Kolkata ,5,129.0,7,
5662,Press Fit Pipe And Profile,Building Material , Mumbai ,19,129.0,6,
5663,DELTA,Events , Bengaluru ,27,131.0,24,
5664,Desire Energy Solution,Financial Services , Jaipur ,14,136.0,13,
5665,Appy Pie,IT Services & Consulting , Noida ,5,129.0,14,
5666,FIL Industries,Chemicals , Srinagar ,10,129.0,6,
5667,Noble Hospital,Healthcare , Pune ,19,129.0,5,
5668,Continental Coffee,Food Processing , Hyderabad ,29,129.0,5,
5669,The George Telegraph Training Institute,Education & Training , Kolkata ,14,129.0,9,
5670,Curia,,-1,-1,136.0,11,
5671,Ascentrik Research Services,IT Services & Consulting , Pune ,9,129.0,22,
5672,31 Parallel,BPO , Shimla ,3,129.0,7,
5673,Crimsoune Club,Fashion & Textile , New Delhi ,37,128.0,6,
5674,Palo Alto Networks,IT Services & Consulting , Bengaluru ,11,130.0,25,
5675,Siemens Industry Software (India),Industrial Automation , Pune ,7,129.0,18,
5676,Auma,Industrial Automation , Bengaluru ,8,129.0,7,
5677,Fertilisers and Chemicals Travancore,Agro Chemicals , Kochi ,10,129.0,3,
5678,CriticaLog India Private Limited,Logistics , Bengaluru ,26,129.0,7,
5679,Sakthi Finance,Financial Services , Coimbatore ,26,129.0,6,
5680,Thinkapps Solutions,Recruitment , Mumbai ,27,129.0,11,
5681,Primus Super Speciality Hospital,Healthcare , New Delhi ,7,130.0,6,
5682,PATH India,Industrial Automation , Indore ,32,129.0,6,
5683,Winkies,Hospitality , Kolkata ,30,129.0,10,
5684,Growisto,Marketing & Advertising , Mumbai ,2,129.0,14,
5685,MindSquare Technologies,IT Services & Consulting , Bengaluru ,21,129.0,6,
5686,Krishna Penstone Automotive,,-1,-1,129.0,3,
5687,Aurore Life Sciences,Pharma , Hyderabad ,2,129.0,8,
5688,Crif High Mark Credit Information Services,Analytics & KPO , Pune ,3,136.0,14,
5689,Perceptive,Clinical Research , Hyderabad ,5,129.0,12,
5690,Ideas 4 Transformation,,-1,-1,129.0,5,
5691,Rieco Industries,Industrial Machinery , Pune ,6,129.0,7,
5692,Wipro Insurance Solutions,,-1,-1,129.0,10,
5693,Sarita Handa Exports,Architecture & Interior Design , Gurugram ,9,130.0,8,
5694,EasyRewardz Software Services,IT Services & Consulting , Gurugram ,6,129.0,10,
5695,IndiGrid,Real Estate , Mumbai ,28,129.0,14,
5696,Datwyler Group,Pharma , Pune ,6,129.0,9,
5697,Anand Engineering Products,Engineering & Construction , Tiruchirappalli ,8,129.0,6,
5698,CloudThat Technologies Private Limited,IT Services & Consulting , Bengaluru ,5,129.0,26,
5699,MassMutual,Financial Services , Hyderabad,-1,129.0,32,
5700,Turner & Townsend,Engineering & Construction , Mumbai ,12,129.0,11,
5701,Gainsight,IT Services & Consulting , Hyderabad ,3,128.0,26,
5702,B. E. Billimoria,Engineering & Construction , Mumbai ,14,128.0,5,
5703,Bristol Healthcare Services,BPO , Chennai ,3,128.0,36,
5704,Inorbvict Healthcare,Medical Equipment , Pune,-1,128.0,11,
5705,CNS Comnet,BPO , Gurgaon / Gurugram ,4,128.0,1,
5706,Galore Networks,IT Services & Consulting , Chennai ,32,128.0,3,
5707,KSK Mahanadi Power Company,Power , Bilaspur ,7,128.0,5,
5708,S K Samanta & Co,Engineering & Construction , Kolkata ,10,128.0,9,
5709,Kion India,Industrial Machinery , Pune ,13,128.0,13,
5710,DelEx Cargo,Logistics , Mumbai ,31,128.0,6,
5711,Ageis,Emerging Technologies , Bangalore / Bengaluru ,17,128.0,19,
5712,ZestMoney,FinTech , Bangalore / Bengaluru ,16,128.0,14,
5713,A2z Infra Engineering,Engineering & Construction , Gurgaon / Gurugram ,23,128.0,1,
5714,Weizmann Forex,Financial Services , Mumbai ,34,128.0,--,
5715,Wittur Elevator Components,Industrial Machinery , Chennai ,4,128.0,3,
5716,Noise,Consumer Electronics & Appliances , Gurugram ,13,129.0,13,
5717,Emtec,IT Services & Consulting , Pune ,4,128.0,14,
5718,Competent Automobiles,Retail , New Delhi ,12,128.0,2,
5719,eNTrust Software & Services,Software Product , Chennai ,3,128.0,15,
5720,Vertex Homes,Real Estate , Hyderabad ,2,128.0,11,
5721,ATPI,Travel & Tourism , Mumbai ,6,128.0,8,
5722,Aries Agro,Agro Chemicals , Mumbai ,35,128.0,8,
5723,HireRight,Analytics & KPO , Bengaluru ,9,128.0,4,
5724,Inadev,IT Services & Consulting , Kolkata ,7,128.0,10,
5725,INVESMATE,Education & Training , Kolkata ,3,128.0,11,
5726,Arrivae,,-1,-1,128.0,11,
5727,Dietech India,,-1,-1,128.0,5,
5728,Mangalam Drugs & Organics,Pharma , Vapi ,6,128.0,4,
5729,Uttar Pradesh Jal Nigam,Government , Lucknow ,41,128.0,2,
5730,Elite Powertech,Power , New Delhi ,28,128.0,7,
5731,Likewize,Telecom , Chennai ,5,126.0,17,
5732,Mochiko Shoes,Fashion & Textile , Dehradun ,8,128.0,3,
5733,Kiran Motors,Auto Components , Ahmedabad ,14,128.0,2,
5734,Hitachi MGRM Net,IT Services & Consulting , Gurugram ,14,128.0,15,
5735,Telegence Powercomm,Engineering & Construction , Vadodara ,39,129.0,8,
5736,CLIRNet,Internet , Kolkata ,1,128.0,12,
5737,Antal International,Recruitment , Mumbai ,10,128.0,18,
5738,Kalyaniwalla & Mistry,Accounting & Auditing , Mumbai ,9,128.0,9,
5739,Boyen Haddin,Recruitment , Mumbai ,5,128.0,25,
5740,Axis Clinicals,Clinical Research , Hyderabad ,5,128.0,7,
5741,HP ADHESIVES,Chemicals , Mumbai ,40,128.0,7,
5742,Valmont Structures,Engineering & Construction , Pune ,7,128.0,19,
5743,IDA Automation,,-1,-1,129.0,9,
5744,Siec Education,Recruitment , New Delhi ,11,127.0,11,
5745,DUKES,Food Processing , Hyderabad ,32,127.0,7,
5746,Sadara Chemical Company,Chemicals , Al Jubail ,5,127.0,2,
5747,Leonia Holistic Destination,Hospitality , Hyderabad / Secunderabad ,7,127.0,3,
5748,Nala Robotics,,-1,-1,127.0,5,
5749,Valu Connex Telecom Services Private,Telecom , New Delhi ,38,127.0,6,
5750,Planet EDU,EdTech , Gurgaon / Gurugram ,23,127.0,12,
5751,Saya homes,Real Estate , Noida ,6,127.0,5,
5752,Hindustan Shipyard,Ports & Shipping , Visakhapatnam ,7,127.0,13,
5753,Vishakha Glass,,-1,-1,127.0,13,
5754,Maharashtra Natural GAS,Oil & Gas , Pune ,9,127.0,7,
5755,Technians Softech,IT Services & Consulting , Gurugram ,2,127.0,8,
5756,INVENTIVE SOFTWARE SOLUTIONS,IT Services & Consulting , Noida ,32,127.0,10,
5757,Signals & Systems (India) Private Limited,Electronics Manufacturing , Chennai ,23,127.0,8,
5758,IndiaCan,EdTech , New Delhi ,39,127.0,3,
5759,Sanjay Ghodawat Group,Food Processing , Kolhapur ,27,127.0,5,
5760,Indian Acrylics,Chemicals , Sangrur ,7,127.0,7,
5761,Karma Ayurveda,Healthcare , New Delhi ,9,127.0,6,
5762,Gracenote,Media & Entertainment , Mumbai ,4,127.0,11,
5763,Supreme Petrochem,Chemicals , Mumbai ,8,127.0,6,
5764,Indian Potash,Agro Chemicals , Muzaffarnagar ,35,127.0,6,
5765,Pratiti Technologies,Software Product , Pune,-1,127.0,34,
5766,Mahalakshmi Profiles Private Limited,,-1,-1,127.0,15,
5767,Andhra Pradesh Grama/Ward Sachivalayam,,-1,-1,127.0,5,
5768,Hitachi Solutions,IT Services & Consulting , Pune ,11,127.0,5,
5769,IVY SOFTWARE DEVELOPMENT SERVICES,IT Services & Consulting , Hyderabad ,2,127.0,19,
5770,Ashok Iron Group,Iron & Steel , Belagavi ,6,127.0,8,
5771,Shantha Biotechnics,Biotechnology , Hyderabad ,3,127.0,3,
5772,Ind Synergy,Engineering & Construction , Raigarh ,9,127.0,6,
5773,Seeds Fincap,NBFC , Gurugram ,41,127.0,6,
5774,Facile Services,IT Services & Consulting , Pune ,1,127.0,15,
5775,Gulshan Homz,Real Estate , Noida ,8,127.0,8,
5776,Kruger Ventilation Industries,Industrial Machinery , Mumbai ,11,127.0,7,
