,CompanyName,Industry,Locations,LocationCount,Rating,InterviewCount
3529,Manipal Technologies,Printing & Publishing , Bengaluru ,32,307.0,12
3530,o9 Solutions,Software Product , Bengaluru ,6,307.0,49
3531,Ozone Pharmaceuticals,Pharma , New Delhi ,45,307.0,13
3532,CR3 Group,Facility Management Services , Jamnagar ,27,307.0,22
3533,Arya Omnitalk,Electronics Manufacturing , Pune ,69,307.0,19
3534,Azure Power,Power , New Delhi ,25,306.0,23
3535,Inventys Research,Chemicals , Nagpur ,5,307.0,9
3536,SVC Co-Operative Bank,Banking , Mumbai ,40,307.0,17
3537,KHY ELECTRONIC,,-1,-1,306.0,31
3538,Smart Value Products And Services,FMCG , Gurugram ,75,306.0,17
3539,Elico Healthcare Services,Analytics & KPO , Hyderabad ,4,306.0,20
3540,Praxis Services,Management Consulting , Gurugram ,8,306.0,27
3541,JSW Steel Coated Products,,-1,-1,306.0,29
3542,Zeta,Emerging Technologies , Bengaluru ,12,306.0,80
3543,Bnp Paribas Securities,Financial Services , Chennai ,8,306.0,13
3544,ZIM Laboratories,Pharma , Nagpur ,10,305.0,11
3545,BOLD Technology Systems,Software Product , Noida ,8,305.0,46
3546,1K Networks,Retail , Gurugram ,21,305.0,25
3547,EXO Edge,BPO , Sahibzada Ajit Singh Nagar ,6,305.0,39
3548,MSD Pharmaceuticals,Pharma , Mumbai ,50,305.0,29
3549,Micro Plastics Private Limited,,-1,-1,305.0,33
3550,Doha Petroleum Construction Company,Oil & Gas , Doha ,14,305.0,24
3551,Coditas Technologies,IT Services & Consulting , Pune ,7,304.0,94
3552,ATMECS Global,IT Services & Consulting , Hyderabad ,7,305.0,37
3553,JUNIPER GREEN ENERGY,Power , Gurugram ,35,304.0,29
3554,Columbia Petro Chem,Oil & Gas , Mumbai ,12,304.0,18
3555,Fidelis Technology Services,IT Services & Consulting , Bengaluru ,33,304.0,19
3556,Asort Company,Internet , Gurugram ,58,301.0,21
3557,Electrical Research & Development Association,Electrical Equipment , Vadodara ,27,304.0,16
3558,Diya Systems,BPO , Mangaluru ,8,304.0,23
3559,Dainik Jagran,Printing & Publishing , New Delhi ,57,304.0,13
3560,Narula Infrastructure,Engineering & Construction , Kolkata ,60,304.0,20
3561,Military Engineer Services,Engineering & Construction , New Delhi ,77,304.0,13
3562,Tata Marcopolo Motors,Auto Components , Dharwad ,13,304.0,17
3563,Cyber Infrastructure,IT Services & Consulting , Indore ,12,304.0,40
3564,Aarti Steels,Iron & Steel , Cuttack ,11,310.0,36
3565,Ms Agarwal Foundries,Iron & Steel , Hyderabad ,13,304.0,34
3566,Meitra Hospital,Healthcare , Kozhikode ,4,304.0,15
3567,Silverskills,BPO , Gurugram ,11,304.0,27
3568,ESIC HOSPITAL,Healthcare , New Delhi ,59,304.0,11
3569,Yum!,Hospitality , Gurugram ,28,303.0,19
3570,Cavisson Systems,IT Services & Consulting , Noida ,5,303.0,23
3571,Nissin Brake,Auto Components , Neemrana ,12,303.0,12
3572,Ordnance Factory,Government , Hyderabad ,37,303.0,11
3573,Embee Software,Software Product , Kolkata ,23,303.0,9
3574,H&R Block,Accounting & Auditing , Thiruvananthapuram ,14,303.0,25
3575,Equinox Labs,Clinical Research , Mumbai ,17,303.0,43
3576,Internshala,EdTech , Gurugram ,26,303.0,64
3577,Molecular Connections,IT Services & Consulting , Bengaluru ,11,303.0,21
3578,Hindustan Times,Media & Entertainment , New Delhi ,38,303.0,17
3579,Jasper Colin,Analytics & KPO , Noida ,10,303.0,39
3583,IM Gears,Auto Components , Chennai ,7,303.0,16
3584,Orix Auto Infrastructure Services,Logistics , Mumbai ,20,302.0,15
3585,Inlead Electronics,Consumer Electronics & Appliances , Mumbai ,45,302.0,11
3586,Van Heusen,Fashion & Textile , New Delhi ,79,302.0,15
3587,RHI Magnesita,Building Material , Gurugram ,42,302.0,17
3588,GSH Group,Facility Management Services , Chennai ,36,302.0,11
3589,ITC ABD,,-1,-1,302.0,17
3590,The Indian Hume Pipe Co.,Building Material , Mumbai ,51,302.0,19
3591,Themis Medicare,Pharma , Mumbai ,51,302.0,14
3592,Pulse Pharmaceuticals,Pharma , Hyderabad ,37,302.0,15
3593,Ck Birla Hospitals,Healthcare , Kolkata ,7,302.0,14
3594,Avanse Financial Services,Financial Services , Mumbai ,26,302.0,29
3595,GIVA Jewellery,Jewellery , Bengaluru ,27,302.0,23
3596,SGT University,Education & Training , Gurugram ,8,302.0,22
3597,Pitney Bowes,IT Services & Consulting , Pune ,15,301.0,23
3598,Teamlease Digital,Recruitment , Bengaluru ,34,665.0,39
3599,Amcor Flexibles India,Packaging , Bharuch ,19,301.0,14
3601,TAJSATS AIR CATERING,Hospitality , Mumbai ,18,301.0,15
3602,Murugappa Group,Agro Chemicals , Chennai ,84,301.0,20
3603,Busibud,Emerging Technologies , Chandigarh ,21,301.0,43
3605,Guiltfree Industries,FMCG , Kolkata ,63,301.0,33
3607,Nimbus Harbor Facilities Management,Facility Management Services , Gurugram ,17,300.0,14
3608,Xpheno,Recruitment , Bengaluru ,38,300.0,22
3609,Danone Foods Beverages,Food Processing , Mumbai ,59,300.0,11
3610,Unibic Foods,Food Processing , Bengaluru ,48,300.0,15
3611,Thomson Digital,Printing & Publishing , Noida ,9,300.0,29
3612,Aurigene Pharmaceutical Services,Pharma , Hyderabad ,3,315.0,28
3613,Ninestars Information Technologies,IT Services & Consulting , Chennai ,14,300.0,22
3614,TCPL Packaging,Packaging , Dadra & Nagar Haveli ,50,300.0,19
3615,Cameo Corporate Services,BPO , Chennai ,17,300.0,17
3616,Bombay Intelligence Security,Law Enforcement & Security , Mumbai ,56,300.0,20
3617,Fexprime Finance,Financial Services , New Delhi ,47,300.0,6
3618,Cliantha Research,Clinical Research , Ahmedabad ,12,300.0,19
3619,Ang India,Consumer Electronics & Appliances , Noida ,40,300.0,30
3620,Soma Enterprises,Engineering & Construction , Hyderabad ,48,299.0,7
3621,Metric Stream Infotech,Internet , Bengaluru ,5,299.0,19
3622,TIDC India,Industrial Machinery , Chennai ,30,300.0,12
3623,Suburban Diagnostics,Healthcare , Mumbai ,14,299.0,10
3624,SS Supply Chain Solutions,IT Services & Consulting , Gurugram ,35,299.0,14
3625,Mindteck,IT Services & Consulting , Bengaluru ,9,299.0,24
3626,HungerBox,Internet , Bengaluru ,15,299.0,16
3627,SBS,IT Services & Consulting , Noida ,8,299.0,29
3628,Jaguar Land Rover,Automobile , Pune ,32,299.0,32
3629,MN Dastur & Company,Metals & Mining , Kolkata ,13,299.0,11
3630,HostBooks,Software Product , Gurugram ,8,299.0,20
3631,ARDEM Incorporated,BPO , Lucknow ,7,299.0,35
3632,Munjal Kiriu Industries,Auto Components , Gurugram ,9,298.0,14
3633,LANXESS India Private Limited,Chemicals , Mumbai ,17,299.0,21
3634,Dahua Technology India Pvt.Ltd.,IT Services & Consulting , New Delhi ,49,298.0,24
3635,Sabre,Software Product , Bengaluru ,10,298.0,36
3636,Business Integrity Services,BPO , Chennai ,2,299.0,58
3637,Manba Finance Limited,NBFC , Mumbai ,34,298.0,14
3638,Amrutanjan Health Care,Pharma , Chennai ,51,298.0,22
3639,AGI Glaspac,Packaging , Hyderabad ,9,298.0,24
3640,Futwork,Internet , Mumbai ,21,298.0,29
3641,Bharat Wire Ropes,Iron & Steel , Mumbai ,12,298.0,42
3642,Checkmate Services,Facility Management Services , Vadodara ,68,298.0,19
3643,Hudson's Bay Company,Retail , Bengaluru ,8,298.0,26
3644,Taal Tech India,IT Services & Consulting , Bengaluru ,10,298.0,20
3645,First Flight Couriers,Logistics , Mumbai ,72,297.0,8
3646,KreditBee,Internet , Bengaluru ,17,297.0,41
3647,Tata ClassEdge,EdTech , Mumbai ,48,297.0,15
3648,Rucha Engineers,Industrial Machinery , Chhatrapati Sambhajinagar ,13,297.0,19
3649,Altruist Customer Management India,BPO , Chennai ,14,297.0,39
3650,VVF,Chemicals , Mumbai ,19,297.0,14
3651,Bird Worldwide Flight Services,Aviation , New Delhi ,12,297.0,30
3652,ICRA,Financial Services , Mumbai ,17,297.0,30
3653,NVH India Auto Parts,Auto Components , Chennai ,14,297.0,14
3654,Hamleys,Retail , Mumbai ,44,297.0,20
3655,T R Chadha & Co Llp,Accounting & Auditing , Mumbai ,14,297.0,21
3656,Bhandari Automobiles,Automobile , Kolkata ,28,296.0,15
3657,Ahresty India,Auto Components , Rewari ,11,296.0,23
3658,INDIABULLS PHARMACEUTICALS,Pharma , Mumbai ,56,296.0,13
3659,Saregama India,Media & Entertainment , Mumbai ,40,296.0,9
3660,AIS Glass Solutions,Building Material , Chennai ,31,296.0,27
3661,Hardcastle Restaurants,Hospitality , Mumbai ,33,296.0,17
3662,Citrix,Software Product , Bengaluru ,6,296.0,54
3663,Blenheim Chalcot,IT Services & Consulting , Mumbai ,9,296.0,51
3664,Arabian Construction Company,Engineering & Construction , Kolkata ,29,296.0,28
3665,Tata Green Batteries,Auto Components , Pune ,39,296.0,23
3666,NatWest Markets,Banking , Gurugram ,10,296.0,18
3667,Woodland,Fashion & Textile , New Delhi ,66,296.0,14
3668,DataTrained,EdTech , Noida ,3,295.0,20
3669,Doubtnut,EdTech , Gurugram ,16,295.0,39
3670,Vinati Organics,Chemicals , Chiplun ,12,296.0,16
3671,GlobalStep,IT Services & Consulting , Pune ,6,295.0,31
3672,ArcGate,IT Services & Consulting , Udaipur ,3,295.0,25
3673,Indus Valley Partners,IT Services & Consulting , Noida ,8,295.0,57
3674,Gawar Construction,Engineering & Construction , New Delhi ,38,295.0,14
3675,Gaja Engineering,Engineering & Construction , Hyderabad ,34,295.0,26
3676,Aurigene Oncology Limited,Biotechnology , Bengaluru ,5,295.0,16
3677,Netsmartz Infotech,IT Services & Consulting , Chandigarh ,8,295.0,26
3678,ANZ Operations & Technology,Financial Services , Bengaluru ,4,295.0,31
3679,Diamondpick,Recruitment , Chennai ,6,294.0,14
3680,Presto Infosolutions,Hardware & Networking , New Delhi ,44,294.0,16
3681,THE GUARDIANS Real Estate Advisory,Real Estate , Mumbai ,10,294.0,26
3682,Peter England,Fashion & Textile , Bengaluru ,119,294.0,9
3683,Airbnb,Internet , Gurugram ,11,294.0,28
3684,Can-Pack,Packaging , Chhatrapati Sambhajinagar ,11,294.0,21
3685,BMW,Automobile , Chennai ,34,294.0,22
3686,Mirafra Technologies,Semiconductors , Bengaluru ,9,294.0,58
3687,ecare India,Analytics & KPO , Chennai ,4,294.0,18
3688,Duroshox,Auto Components , Pune ,3,299.0,17
3689,Koenig Solutions,Education & Training , New Delhi ,16,294.0,37
3690,FUJIFILM,Animation & VFX , Gurugram ,32,294.0,15
3691,Spm Autocomp,Auto Components , Pune ,16,294.0,24
3692,Bajaj Energy,Power , Lalitpur ,16,294.0,12
3693,Money View,FinTech , Bengaluru ,24,294.0,35
3694,Gionee,Consumer Electronics & Appliances , New Delhi ,95,293.0,1
3695,Hema Engineering Industries,Auto Components , Gurugram ,23,293.0,13
3696,HyScaler,IT Services & Consulting , Bhubaneswar ,3,293.0,104
3697,DynPro,IT Services & Consulting , Bengaluru ,15,293.0,32
3698,Rooman Technologies,Education & Training , Bengaluru ,41,293.0,13
3699,NAFFCO,Law Enforcement & Security , Chennai ,22,293.0,25
3700,ScoreMe Solutions,Software Product , Gurugram ,5,293.0,10
3701,AltezzaSys,IT Services & Consulting , Noida ,14,293.0,62
3702,IndianOil Adani Ventures,,-1,-1,293.0,20
3703,Kelly Services,Recruitment , Bengaluru ,36,293.0,17
3704,Integra Global Solutions,Financial Services , Coimbatore ,3,293.0,33
3705,CPM India Sales & Marketing,Marketing & Advertising , New Delhi ,50,293.0,13
3706,LatentView Analytics,IT Services & Consulting , Chennai ,11,293.0,74
3707,Allanasons,Food Processing , Mumbai ,31,293.0,21
3708,CQRA,Engineering & Construction , Hyderabad ,28,293.0,23
3709,Atul Auto,Automobile , Ahmedabad ,36,293.0,28
3710,Aurangabad Electricals,Auto Components , Chhatrapati Sambhajinagar ,9,293.0,13
3711,Alf Engineering,Auto Components , Nashik ,14,293.0,29
3712,Innoviti Technologies Private Limited,FinTech , Bengaluru ,46,293.0,23
3713,MSPL,Metals & Mining , Hosapete ,31,293.0,30
3714,Titan Laboratories,Pharma , Mumbai ,12,293.0,8
3715,ARCADIS,IT Services & Consulting , Bengaluru ,26,293.0,36
3716,POSCO MAHARASHTRA STEEL,Iron & Steel , Pune ,12,293.0,16
3717,Adani Energy Solutions,Power , Ahmedabad ,75,293.0,22
3718,Xylem Water Solutions,Waste Management , Vadodara ,19,293.0,29
3719,Rheinmetall Automotive,Auto Components , Pune ,11,292.0,25
3720,IT By Design,IT Services & Consulting , Chandigarh ,12,292.0,42
3721,Keihin Fie,Auto Components , Bangalore / Bengaluru ,13,292.0,6
3722,Myk Schomburg,Chemicals , Hyderabad ,49,293.0,18
3723,SSF PLASTICS,Petrochemicals , Hosur ,15,292.0,18
3724,TP Central Odisha Distribution,Power , Bhubaneswar ,26,320.0,40
3725,Wartsila,Ports & Shipping , Mumbai ,46,292.0,10
3726,ERA Group,Power , New Delhi ,40,292.0,6
3727,Ruby Hall Clinic,Healthcare , Pune ,8,292.0,16
3728,Nexval Infotech,IT Services & Consulting , Kolkata ,8,292.0,11
3729,ABP Group,Printing & Publishing , Kolkata ,20,292.0,8
3730,Bhash Software Labs,Software Product , Bengaluru ,4,293.0,43
3731,Onida,Consumer Electronics & Appliances , Mumbai ,67,292.0,10
3732,Merino Laminates,Consumer Electronics & Appliances , New Delhi ,54,292.0,15
3733,British Biologicals,Fitness & Wellness , Bengaluru ,54,294.0,20
3734,Garware Technical Fibres,Fashion & Textile , Pune ,27,292.0,16
3735,Shreya Life Sciences,Pharma , Chhatrapati Sambhajinagar ,64,291.0,11
3736,Navneet Education,Printing & Publishing , Mumbai ,45,291.0,13
3737,Tamilnad Mercantile Bank,Banking , Chennai ,72,291.0,19
3738,Himedia Laboratories,Biotechnology , Mumbai ,19,298.0,68
3739,Easy Home Finance,FinTech , Mumbai ,55,291.0,40
3740,Danfoss Power Solutions,Power , Pune ,8,291.0,11
3741,Baoiam Innovations,EdTech , New Delhi ,11,291.0,18
3742,Domino Printech India LLP,Industrial Automation , Gurugram ,31,291.0,64
3743,Junglee Games,Gaming , Gurugram ,7,291.0,51
3744,Roki Minda Co,Auto Components , Chennai ,19,291.0,10
3745,Slr Metaliks,Iron & Steel , Hosapete ,10,291.0,24
3746,Personiv,BPO , Coimbatore ,9,291.0,22
3747,Pepe Jeans,Fashion & Textile , Mumbai ,60,291.0,10
3748,Aspiro Pharma,Pharma , Hyderabad ,5,291.0,13
3749,R L Fine Chem,Pharma , Bengaluru ,7,291.0,22
3750,Piramal Foundation,Non-Profit , New Delhi ,83,291.0,18
3751,Karuna Management Services,Retail , Kolkata ,28,291.0,24
3752,TJSB Sahakari Bank,Banking , Mumbai ,28,291.0,22
3753,Arena Animation,Education & Training , New Delhi ,61,291.0,20
3754,Tablets (India),Pharma , Chennai ,48,291.0,23
3755,Think Future Technologies,IT Services & Consulting , Gurugram ,4,290.0,55
3756,Infrastructure Leasing & Financial Services,Engineering & Construction , Mumbai ,67,290.0,5
3757,Nature's Basket,Internet , Mumbai ,12,290.0,15
3758,Tradebulls,Financial Services , Ahmedabad ,18,290.0,21
3759,ONPASSIVE,IT Services & Consulting , Hyderabad ,7,290.0,25
3760,GMR Energy,Power , New Delhi ,38,289.0,20
3761,Sakata Inx,Chemicals , Bhiwadi ,21,289.0,15
3762,Cure foods,Fitness & Wellness , Bengaluru ,23,289.0,20
3763,McAfee,Software Product , Bengaluru ,10,289.0,33
3764,Spectranet,Telecom , Gurugram ,10,289.0,22
3765,Solartis Technology Services,IT Services & Consulting , Madurai ,3,289.0,32
3766,Levelshift,IT Services & Consulting , Chennai ,4,289.0,32
3767,Mukand Limited,Iron & Steel , Mumbai ,19,291.0,12
3768,Hughes Systique Corporation,Emerging Technologies , Gurugram ,6,289.0,41
3769,Knowledge Splice Services pvt ltd.,BPO , Bengaluru ,14,290.0,16
3770,Eye-Q Super Speciality Eye Hospitals,Healthcare , Gurugram ,35,289.0,12
3771,Trelleborg,Industrial Machinery , Bengaluru ,8,289.0,22
3772,Calsonic Kansei Motherson Auto Products,Auto Components , Bawal ,12,289.0,15
3773,Consolidated Construction Consortium,Engineering & Construction , Chennai ,29,288.0,13
3774,OnProcess Technology,Software Product , Kolkata ,3,288.0,12
3775,Aditya Birla Memorial Hospital,Healthcare , Pune ,10,288.0,22
3776,Wirtgen India,Industrial Machinery , Pune ,28,288.0,17
3777,Efftronics Systems,Electronics Manufacturing , Vijayawada ,34,288.0,54
3778,Vilas Javdekar Developers,Real Estate , Pune ,4,288.0,35
3779,The Fern Residency,Hospitality , Mumbai ,61,288.0,9
3780,Ratnadeep Retail,Retail , Hyderabad ,13,288.0,19
3781,JMR Infotech,IT Services & Consulting , Bengaluru ,11,288.0,33
3782,Chubb,Insurance , Hyderabad ,7,288.0,64
3783,Bharat Dynamics,Defence & Aerospace , Hyderabad ,7,288.0,11
3784,Nuclear Power Corporation of India,Power , Mumbai ,32,288.0,31
3785,SquadStack,IT Services & Consulting , Noida ,25,288.0,34
3786,Goldmedal Electricals,Electrical Equipment , Mumbai ,71,288.0,15
3787,RNF Technologies,IT Services & Consulting , Noida ,6,287.0,37
3788,QDegrees,Management Consulting , Jaipur ,31,287.0,15
3789,AirAsia,Aviation , Bengaluru ,24,287.0,30
3790,Perkins,Engineering & Construction , Chhatrapati Sambhajinagar ,8,288.0,12
3791,Incture Technologies,IT Services & Consulting , Bengaluru ,10,287.0,55
3792,Bony Polymers,Auto Components , Faridabad ,14,287.0,15
3793,Gemini Solutions,IT Services & Consulting , Gurugram ,12,287.0,36
3794,Imperative Business Ventures,IT Services & Consulting , Pune ,8,287.0,13
3795,Sunteck Realty,Real Estate , Mumbai ,9,288.0,23
3796,Shriram Chits,Financial Services , Chennai ,89,287.0,11
3797,BCT Consulting Private Limited,IT Services & Consulting , Chennai ,10,287.0,40
3798,Futurense Technologies,EdTech , Bengaluru ,8,287.0,38
3799,Wallace Pharmaceuticals,Pharma , Mumbai ,46,287.0,17
3800,Ador Welding,Industrial Machinery , Pune ,28,286.0,13
3801,Nilons Enterprises,Food Processing , Jalgaon ,42,286.0,19
3802,FCI CCM,Software Product , Noida ,8,286.0,30
3803,Crescent Foundry,Metals & Mining , Kolkata ,13,286.0,35
3804,Softtek,IT Services & Consulting , Bengaluru ,9,286.0,24
3805,Mantra Technologies,IT Services & Consulting , Hyderabad ,11,286.0,34
3806,Segula Technologies,Engineering & Construction , Chennai ,7,286.0,30
3807,Essae Teraoka,Electronics Manufacturing , Bengaluru ,54,286.0,10
3808,EnFuse Solutions,IT Services & Consulting , Mumbai ,39,286.0,38
3809,Munjal Auto Industries,Auto Components , Vadodara ,14,286.0,14
3810,Prepca Eduserv,EdTech , Pune ,2,286.0,85
3811,Clifford Chance,Legal , Gurugram ,7,286.0,19
3812,Mahindra Teqo,Software Product , Mumbai ,74,309.0,26
3813,Indira Gandhi International Airport,Urban Transport , New Delhi ,9,286.0,14
3814,Konica Minolta Business Solutions India Pvt. Ltd.,Printing & Publishing , Gurugram ,32,286.0,33
3815,SAVIC Technologies,IT Services & Consulting , Mumbai ,18,286.0,21
3816,Nestaway,Internet , Bengaluru ,13,286.0,24
3817,Rupa,Fashion & Textile , Kolkata ,40,285.0,18
3818,Banswara Syntex,Fashion & Textile , Banswara ,13,286.0,8
3819,Pfizer Healthcare india pvt lit,Pharma , Visakhapatnam ,16,285.0,24
3820,Impelsys,IT Services & Consulting , Bengaluru ,9,285.0,30
3821,Delhi Duty Free Services,Retail , New Delhi ,9,285.0,15
3822,Motilal Oswal Asset Management Company,Financial Services , Mumbai ,42,285.0,65
3823,Stelmec,Electronics Manufacturing , Mumbai ,29,285.0,33
3824,Thirumalai Chemicals,Chemicals , Bharuch ,12,285.0,21
3825,Toyota Tsusho,Metals & Mining , Bengaluru ,26,285.0,15
3826,V2Solutions,IT Services & Consulting , Mumbai ,10,285.0,30
3827,Bacancy Technology,IT Services & Consulting , Ahmedabad ,4,285.0,67
3828,Origo Commodities,Agriculture , Gurugram ,56,285.0,14
3829,Property Solutions,Facility Management Services , Mumbai ,35,284.0,7
3830,Namdev Finvest,Financial Services , Jaipur ,60,284.0,12
3831,National Institute for Smart Government,Management Consulting , New Delhi ,37,284.0,30
3832,Autodesk,Software Product , Bengaluru ,22,285.0,47
3833,Tata Memorial Centre,Healthcare , Mumbai ,25,284.0,8
3834,J.M Baxi & Co,Ports & Shipping , Mumbai ,24,284.0,16
3835,Renewsys India,Power , Hyderabad ,20,284.0,23
3836,Verse Innovation,Internet , Bengaluru ,16,284.0,32
3837,Jetking Infotrain,Education & Training , Mumbai ,53,284.0,13
3838,ICICI Direct,Financial Services , Mumbai ,65,284.0,28
3839,Amartex Industries,Fashion & Textile , Panchkula ,17,284.0,12
3840,SEABIRD LOGISOLUTIONS,Logistics , Pune ,31,284.0,19
3841,MosChip Technologies,Semiconductors , Hyderabad ,5,284.0,36
3842,TowerVision India,Telecom , Gurugram ,32,283.0,16
3843,Anand Rathi Global Finance,NBFC , Mumbai ,40,283.0,22
3844,AXIS MY INDIA,Analytics & KPO , Mumbai ,21,283.0,20
3845,Automotive Axles,Auto Components , Mysuru ,13,283.0,6
3846,Adani Solar,Power , Mundra ,19,283.0,36
3847,Meinhardt Group,Engineering & Construction , Bengaluru ,33,283.0,13
3848,Tommy Hilfiger,Fashion & Textile , Bengaluru ,45,283.0,17
